activityType,Date,Title,Distance,Time,AvgHR,MaxHR,AvgRunCadence,MaxRunCadence,AvgPace,BestPace,MaxAvgPower,AvgPower,MaxPower,TotalStrokes,AvgSwolf,AvgStrokeRate,BestLapTime,NumberLaps
Virtual Cycling,2021-08-14 19:30:57,Zwift - IM B Endurance Bike 4-5 HRS,34.20,01:30:22,--,--,0,0,22.7,81.7,208,182,264,--,0,0,10:00.00,4
Virtual Cycling,2021-08-21 12:51:40,Zwift - BAB3 Bike Aerobic Base,62.95,02:00:47,--,--,0,0,31.3,60.0,201,175,242,--,0,0,00:00.00,5
Virtual Cycling,2021-09-17 12:54:43,Zwift - Watopia,40.72,01:46:19,--,--,0,0,23.0,80.3,172,146,445,--,0,0,01:46:19.44.3,1
Virtual Cycling,2021-09-18 12:41:06,Zwift - Makuri Islands,18.82,00:30:33,--,--,0,0,37.0,60.6,235,228,476,--,0,0,30:33.00,1
Virtual Cycling,2021-09-23 13:30:02,Zwift Academy Road: Orientation,13.69,00:29:46,--,--,0,0,27.6,58.1,205,191,491,--,0,0,00:30.00,12
Virtual Cycling,2021-09-24 09:59:59,Zwift Academy Road: Workout 4 | Threshold Under/Overs,19.12,00:50:15,--,--,0,0,22.8,39.4,242,219,448,--,0,0,00:09.00,30
Virtual Cycling,2021-09-26 14:38:11,Zwift - London,3.54,00:15:32,--,--,0,0,13.7,53.2,--,104,401,--,0,0,15:32.40.8,1
Virtual Cycling,2021-09-26 17:00:21,Zwift - Advanced Zwift Academy Baseline Ride (Open),30.10,01:14:18,--,--,0,0,24.3,63.5,284,174,934,--,0,0,01:14:17.99.9,1
Virtual Cycling,2021-09-27 19:40:27,Zwift Academy Road: Workout 1 | VO2 Over/Unders,28.08,00:49:09,144,172,0,0,34.3,68.4,240,212,371,--,0,0,00:10.00,19
Virtual Cycling,2021-09-29 13:43:40,Zwift - France,2.39,00:10:15,107,132,0,0,14.0,25.5,--,117,389,--,0,0,10:15.49.5,1
Virtual Cycling,2021-09-29 13:59:59,Zwift Academy Road: Workout 5 | Upper Threshold Blocks,22.12,01:00:11,157,182,0,0,22.1,37.1,268,239,456,--,0,0,00:10.00,16
Virtual Cycling,2021-09-30 08:43:36,Zwift - Watopia,3.79,00:10:47,113,142,0,0,21.1,49.0,--,90,299,--,0,0,10:47.22.9,1
Virtual Cycling,2021-09-30 09:00:14,Zwift - Open Category,17.52,01:06:36,167,173,0,0,15.8,58.4,262,242,415,--,0,0,01:06:36.23.5,1
Virtual Cycling,2021-10-01 13:42:29,Zwift Academy Road: Elite Rider Test ? Maximal Aerobic,43.36,01:15:10,148,181,0,0,34.6,68.6,254,219,498,--,0,0,00:11.00,22
Virtual Cycling,2021-10-03 09:11:26,Zwift Academy Road: Workout 3 | Lactate Tolerance,19.83,00:43:24,139,168,0,0,27.4,52.7,234,209,450,--,0,0,00:14.00,31
Virtual Cycling,2021-10-03 09:59:59,Zwift - Open Category,26.66,00:45:40,123,140,0,0,35.0,65.7,176,172,609,--,0,0,45:39.99.9,1
Virtual Cycling,2021-10-05 20:00:00,Zwift Academy Road: Workout 6 | FTP Boost,18.59,00:54:38,148,174,0,0,20.4,46.4,256,233,557,--,0,0,00:09.00,19
Virtual Cycling,2021-10-07 13:00:24,Zwift - Advanced Zwift Academy Finish Line Ride,30.10,01:14:23,139,180,0,0,24.3,63.0,287,166,988,--,0,0,01:14:22.99.9,1
Virtual Cycling,2021-10-08 12:35:14,Zwift Academy Road: Workout 2 | Peak VO2 Intervals,17.41,00:51:36,141,173,0,0,20.2,62.3,232,207,546,--,0,0,00:07.00,28
Virtual Cycling,2021-10-11 10:00:00,Zwift - Zwift Academy Recovery Ride Open,31.29,00:50:08,130,175,0,0,37.5,49.5,218,191,516,--,0,0,50:08.00,1
Virtual Cycling,2021-10-12 10:08:41,Zwift Academy Tri: Orientation,8.50,00:26:17,135,156,0,0,19.4,40.0,213,200,374,--,0,0,00:08.00,12
Virtual Cycling,2021-10-17 10:57:12,Zwift - Watopia,19.08,00:36:27,123,154,0,0,31.4,70.3,211,180,375,--,0,0,36:27.00,1
Virtual Cycling,2021-10-20 13:35:32,Zwift - Zwift Academy Tri Baseline TT - 40k,40.46,01:00:48,161,178,0,0,39.9,47.9,266,250,435,--,0,0,01:00:48.00,1
Virtual Cycling,2021-10-23 13:29:59,Zwift Academy Tri: Bike Workout 1 | Full-Distance Specific,24.68,01:10:42,149,175,0,0,20.9,42.3,255,224,414,--,0,0,00:09.00,33
Virtual Cycling,2021-10-25 13:46:36,Zwift Academy Tri: Bike Workout 2 | Strength Endurance/Threshold Combo,22.49,01:00:08,135,166,0,0,22.4,88.5,250,218,326,--,0,0,00:07.00,23
Virtual Cycling,2021-10-26 19:32:33,Zwift - Innsbruck,7.55,00:31:13,--,--,0,0,14.5,46.3,204,144,485,--,0,0,31:13.48.5,1
Virtual Cycling,2021-10-31 13:53:44,Zwift - Watopia,38.91,01:19:34,--,--,0,0,29.3,90.2,232,218,543,--,0,0,01:19:33.99.9,1
Virtual Cycling,2021-11-02 10:40:21,Zwift - Watopia,72.72,02:44:14,130,170,0,0,26.6,90.3,247,178,610,--,0,0,02:44:14.23.8,1
Virtual Cycling,2021-11-08 10:29:59,Zwift Academy Tri: Bike Workout 3 | 70.3 Development,24.30,01:03:51,157,177,0,0,22.8,51.6,262,246,457,--,0,0,00:08.00,37
Virtual Cycling,2021-11-12 13:00:07,Zwift - 30mins as 3'/7' pacing structure,29.03,01:10:28,137,156,0,0,24.7,81.5,220,199,286,--,0,0,00:07.00,14
Virtual Cycling,2021-11-18 13:07:30,Zwift - A2 BIKE BLOCK 3 ZONE 3 PROGRESSION C,35.05,01:20:54,134,168,0,0,26.0,82.8,230,189,303,--,0,0,00:17.00,20
Virtual Cycling,2021-11-19 13:30:00,Zwift Academy Tri: Bike Workout 4 | Short VO2 Intervals,25.46,01:01:13,142,178,0,0,25.0,40.7,270,239,511,--,0,0,00:10.00,78
Virtual Cycling,2021-11-24 10:31:23,Zwift - A2 Bike Block 1 Surges with some Tempo A,35.75,01:07:06,--,--,0,0,32.0,81.3,222,201,450,--,0,0,00:07.00,15
Virtual Cycling,2021-12-01 20:07:56,Zwift Academy Tri: Bike Workout 5 | Long VO2 Max,35.68,01:00:15,143,171,0,0,35.5,61.9,238,213,360,--,0,0,00:07.00,31
Virtual Cycling,2021-12-04 15:14:12,Zwift - London,2.34,00:07:07.1,89,137,0,0,19.7,50.8,--,103,294,--,0,0,07:07.09.2,1
Virtual Cycling,2021-12-04 15:31:31,Zwift - Zwift Academy Tri Finish Line TT - 40k,40.46,01:00:01,169,181,0,0,40.4,48.7,260,256,417,--,0,0,01:00:01.00,1
Virtual Cycling,2021-12-04 16:31:36,Zwift - London,2.67,00:08:18,45,161,0,0,19.3,43.5,--,64,109,--,0,0,08:18.00,1
Virtual Cycling,2021-12-08 20:03:50,Zwift - recovery ride,31.38,01:05:32,122,148,0,0,28.7,79.2,195,171,459,--,0,0,01:05:32.43.4,1
Virtual Cycling,2021-12-15 20:21:02,Zwift - A2 Bike Block 1 Surges with some Tempo A,41.34,01:08:03,137,154,0,0,36.5,46.6,235,208,451,--,0,0,00:10.00,15
Virtual Cycling,2021-12-20 12:12:39,Zwift - Watopia,30.44,01:05:55,135,173,0,0,27.7,89.8,245,202,924,--,0,0,01:05:55.08.3,1
Virtual Cycling,2021-12-22 10:31:59,Zwift - A2 Bike Block 2 Cadence A,29.18,01:11:09,122,162,0,0,24.6,52.1,209,182,315,--,0,0,00:08.00,24
Virtual Cycling,2021-12-23 15:47:41,Zwift - Ramp Test,17.04,00:31:43,123,178,0,0,32.2,52.0,216,175,398,--,0,0,00:17.00,19
Virtual Cycling,2021-12-26 14:43:35,Zwift - Paris,23.85,00:45:21,--,--,0,0,31.5,59.1,215,174,994,--,0,0,45:21.00,1
Virtual Cycling,2021-12-29 12:39:07,Zwift - A2 Bike Block 2 Cadence A,35.57,01:20:53,132,166,0,0,26.4,79.7,210,173,"1,024",--,0,0,01:00.00,24
Virtual Cycling,2021-12-30 13:25:21,Zwift - Ramp Test,21.16,01:10:30,100,178,0,0,18.0,57.4,200,121,529,--,0,0,00:04.00,19
Virtual Cycling,2021-12-31 10:51:54,Zwift - Makuri Islands,46.75,01:31:42,115,159,0,0,30.6,61.2,222,176,404,--,0,0,01:31:42.18.7,1
Virtual Cycling,2022-01-02 20:59:17,Zwift - Watopia,30.15,01:12:30,110,171,0,0,25.0,66.0,246,177,448,--,0,0,01:12:29.51.8,1
Virtual Cycling,2022-01-05 15:00:53,Zwift - A2 BIKE BLOCK 3 ZONE 3 WITH BIG RING SPRINTS B,41.47,01:11:33,139,172,0,0,34.8,64.2,232,199,524,--,0,0,00:09.00,26
Virtual Cycling,2022-01-09 20:06:51,Zwift - Watopia,30.13,01:28:20,142,178,0,0,20.5,77.2,265,225,424,--,0,0,01:28:19.96.9,1
Virtual Cycling,2022-01-12 21:34:06,Zwift - A2 BIKE BLOCK 3 ZONE 3 WITH BIG RING SPRINTS B,23.41,00:46:46,76,169,0,0,30.0,53.6,220,186,430,--,0,0,00:12.99.9,19
Virtual Cycling,2022-01-13 20:18:32,Zwift - London,26.52,00:46:22,126,170,0,0,34.3,58.6,223,195,763,--,0,0,46:21.81,1
Virtual Cycling,2022-01-16 08:32:24,team ride,48.88,01:59:47,132,177,0,0,24.5,82.3,241,179,587,--,0,0,00:22.32.9,25
Virtual Cycling,2022-01-19 12:44:05,Zwift - Watopia,45.25,01:19:49,129,155,0,0,34.0,60.7,210,191,499,--,0,0,00:00.00,19
Virtual Cycling,2022-01-21 12:11:02,Zwift - Watopia,48.69,01:35:26,149,179,0,0,30.6,95.2,255,213,548,--,0,0,01:35:25.99.9,1
Virtual Cycling,2022-01-23 08:26:53,Zwift - FTP Test ??,54.61,01:45:56,130,177,0,0,30.9,46.6,276,158,471,--,0,0,00:20.00,16
Virtual Cycling,2022-01-24 16:15:20,Zwift - Ramp Test,13.49,00:30:14,--,--,0,0,26.8,87.2,198,163,389,--,0,0,00:06.00,19
Virtual Cycling,2022-01-26 19:38:56,Zwift - A2 BIKE BLOCK 4 ZONE 5  30:30s A,17.92,01:18:31,134,163,0,0,13.7,54.6,235,202,454,--,0,0,00:30.00,39
Virtual Cycling,2022-01-30 08:27:19,Zwift - A2 BIKE BLOCK 4 ZONE 3 TO LC EFFORTS,56.42,02:14:09,126,168,0,0,25.2,82.1,227,164,"1,010",--,0,0,00:08.00,42
Virtual Cycling,2022-02-02 20:25:28,Zwift - A2 BIKE BLOCK 4 ZONE 5  30:30s A,18.04,01:15:35,133,170,0,0,14.3,53.9,262,211,761,--,0,0,00:30.00,39
Virtual Cycling,2022-02-08 09:59:58,Zwift - Ramp Test,17.52,00:30:56,132,181,0,0,34.0,47.6,217,179,461,--,0,0,00:16.00,19
Virtual Cycling,2022-02-09 13:22:36,Zwift - A2 BIKE DRILLS: ROUNDING THE PEDAL STROKE 1,17.76,01:20:41,133,155,0,0,13.2,51.9,215,191,336,--,0,0,00:42.00,20
Virtual Cycling,2022-02-13 12:00:18,Zwift - A2 BIKE BLOCK 3 ZONE 5 SS B,38.93,01:40:00,139,163,0,0,23.4,82.8,224,202,377,--,0,0,00:08.00,29
Virtual Cycling,2022-02-17 12:57:11,Zwift - A2 BIKE BLOCK 3 ZONE 3 PROGRESSION C,45.88,01:21:07,137,166,0,0,33.9,57.7,234,194,299,--,0,0,00:09.00,20
Virtual Cycling,2022-02-23 10:29:48,Zwift - A2 BIKE BLOCK 4 ZONE 5  30:30s C on Quatch Quest in Watopia,60.18,02:42:54,129,163,0,0,22.2,85.8,232,187,732,--,0,0,00:30.00,60
Virtual Cycling,2022-03-02 13:13:22,Zwift - A2 BIKE BLOCK 4 ZONE 5  30:30s C on Road to Sky in Watopia,12.87,00:58:56,124,169,0,0,13.1,55.3,235,178,538,--,0,0,00:08.00,43
Virtual Cycling,2022-03-04 09:35:02,Zwift - The Uber Pretzel in Watopia,129.10,05:11:14,137,173,0,0,24.9,93.5,234,187,579,--,0,0,05:11:14.04.2,1
Virtual Cycling,2022-03-11 11:01:25,Zwift - Group Ride: Tour of Watopia Stage 1: Longer Ride on Three Little Sisters in Watopia,40.27,01:01:55,157,184,0,0,39.0,74.3,255,240,679,--,0,0,01:01:55.00,1
Virtual Cycling,2022-03-16 17:47:46,Zwift - A2 BIKE BLOCK 4 ZONE 5  30:30s D on Road to Sky in Watopia,12.91,00:55:04,125,168,0,0,14.1,51.8,226,188,456,--,0,0,00:05.00,55
Virtual Cycling,2022-03-18 15:07:24,Zwift - Group Ride: Tour of Watopia Stage 3: Longer Ride on Tour of Fire and Ice in Watopia,36.87,01:31:56,--,--,0,0,24.1,76.7,257,213,578,--,0,0,01:31:55.99.9,1
Virtual Cycling,2022-03-23 20:00:16,Zwift - Group Ride: Tour of Watopia Stage 4: Longer Ride on Handful Of Gravel in Watopia,34.84,00:55:18,157,177,0,0,37.8,66.5,277,267,611,--,0,0,55:18.32.7,1
Virtual Cycling,2022-03-27 20:57:00,Zwift - FTP Test (shorter) on Tempus Fugit in Watopia,29.94,00:50:17,137,180,0,0,35.7,48.2,305,202,514,--,0,0,00:20.00,11
Virtual Cycling,2022-03-30 20:23:25,Zwift - A2 Bike Block 6 Low Cadence Muscular Endurance A on Road to Sky in Watopia,18.13,01:18:20,131,156,0,0,13.9,55.7,220,204,871,--,0,0,01:00.00,27
Virtual Cycling,2022-03-31 18:00:25,Zwift - Group Ride: Tour of Watopia Stage 5: Longer Ride on Eastern Eight in Watopia,40.83,01:00:30,150,174,0,0,40.5,71.7,248,236,508,--,0,0,01:00:29.99.9,1
Virtual Cycling,2022-04-09 14:17:26,Zwift - Everything Bagel in New York,34.80,01:04:20,136,168,0,0,32.5,79.1,232,211,818,--,0,0,01:04:20.13.9,1
Virtual Cycling,2022-04-12 13:24:54,Zwift - Greater London 8 in London,24.24,00:45:54,--,--,0,0,31.7,79.6,213,184,505,--,0,0,45:53.78.9,1
Virtual Cycling,2022-04-13 14:35:57,Zwift - A2 Bike Block 6 Low Cadence Muscular Endurance A on Surrey Hills in London,43.91,01:41:00,123,183,0,0,26.1,82.7,224,204,475,--,0,0,01:00.00,27
Virtual Cycling,2022-04-15 20:26:07,Zwift - Achterbahn in Innsbruck,28.06,00:55:11,--,--,0,0,30.5,78.1,271,227,826,--,0,0,55:10.99.9,1
Virtual Cycling,2022-04-18 13:28:55,Zwift - Tire-Bouchon in France,40.43,01:08:32,--,--,0,0,35.4,65.2,235,218,554,--,0,0,01:08:32.00,1
Virtual Cycling,2022-04-20 10:26:56,Zwift - The Mega Pretzel in Watopia,107.40,03:44:36,130,164,0,0,28.7,80.3,225,195,469,--,0,0,03:44:35.56.4,1
Virtual Cycling,2022-04-28 09:16:49,Zwift - Eastern Eight in Watopia,51.94,01:28:17,124,165,0,0,35.3,58.3,217,201,421,--,0,0,01:28:16.53.7,1
Virtual Cycling,2022-04-28 10:51:48,Zwift - Triple Flat Loops in Watopia,34.13,00:55:26,147,162,0,0,36.9,57.6,220,212,510,--,0,0,55:25.99.9,1
Virtual Cycling,2022-05-01 20:27:06,Zwift - Downtown Titans in Watopia,24.88,00:41:02,146,171,0,0,36.4,61.6,248,229,559,--,0,0,41:01.99.9,1
Virtual Cycling,2022-05-18 21:03:46,Zwift - Race Bike Prep 5/1 on Road to Sky in Watopia,15.10,01:02:09,--,--,0,0,14.6,51.4,233,200,401,--,0,0,00:05.00,13
Virtual Cycling,2022-05-21 20:38:58,Zwift - Tempus Fugit in Watopia,20.03,00:30:59,--,--,0,0,38.8,47.3,272,251,469,--,0,0,30:58.55.2,1
Virtual Cycling,2022-05-21 21:10:37,Zwift - Paris cool down,10.42,00:19:58,--,--,0,0,31.3,47.9,--,158,337,--,0,0,19:58.00,1
Virtual Running,2021-02-11 10:20:52,Zwift Run - ZWIFT 101: Running - warm upWelcome To Running In Zwift!,3.64,00:20:10,--,--,150,170,5:33,3:47,--,--,--,--,0,0,20:10.00,1
Virtual Running,2021-02-11 10:49:38,Zwift Run - 5km Threshold Time Trial,5.03,00:19:07,--,--,158,166,3:48,3:30,--,--,--,--,0,0,00:12.00,2
Virtual Running,2021-02-14 14:22:01,Zwift Run - Watopia,10.57,01:00:14,--,--,150,154,5:42,5:14,--,--,--,--,0,0,01:00:13.99.9,1
Virtual Running,2021-02-16 20:10:38,Zwift Run - Watopia,11.04,00:55:14,--,--,154,172,5:00,3:17,--,--,--,--,0,0,55:13.98.6,1
Virtual Running,2021-02-18 13:41:22,Zwift Run - London,10.05,00:50:09,--,--,154,162,4:59,4:10,--,--,--,--,0,0,50:08.99.9,1
Virtual Running,2021-02-20 15:40:11,Zwift Run - Watopia,5.59,00:30:13,--,--,148,156,5:24,4:52,--,--,--,--,0,0,30:13.00,1
Virtual Running,2021-02-23 20:58:48,Zwift Run - Richmond,11.30,00:54:13,--,--,152,174,4:48,3:11,--,--,--,--,0,0,54:13.44.9,1
Virtual Running,2021-02-28 12:48:32,Zwift Run - London,21.84,02:00:37,--,--,152,158,5:31,4:17,--,--,--,--,0,0,02:00:37.21.9,1
Virtual Running,2021-03-02 20:22:07,Zwift Run - Richmond,10.18,00:57:28,--,--,150,182,5:39,3:04,--,--,--,--,0,0,57:27.75.4,1
Virtual Running,2021-03-04 14:47:59,Zwift Run - Paris,8.50,00:45:38,--,--,152,156,5:22,4:47,--,--,--,--,0,0,45:38.14.5,1
Virtual Running,2021-03-09 13:40:32,Zwift Run - Paris,10.65,01:05:16,--,--,148,158,6:08,4:49,--,--,--,--,0,0,01:05:16.21.7,1
Virtual Running,2021-03-11 15:12:06,Zwift Run - Watopia,10.18,00:50:10,--,--,156,172,4:56,3:47,--,--,--,--,0,0,50:10.00,1
Virtual Running,2021-03-13 13:46:37,Zwift Run - Watopia,5.62,00:30:10,--,--,152,156,5:22,4:41,--,--,--,--,0,0,30:09.99.9,1
Virtual Running,2021-03-18 09:53:49,Zwift Run - Richmond,10.02,00:51:06,--,--,154,168,5:06,3:58,--,--,--,--,0,0,51:05.55.3,1
Virtual Running,2021-03-23 20:51:18,Zwift Run - Yorkshire,8.57,00:45:12,--,--,152,156,5:16,4:56,--,--,--,--,0,0,45:11.99.9,1
Virtual Running,2021-03-24 12:05:11,Zwift Run - Watopia,3.82,00:15:21,--,--,156,166,4:01,3:45,--,--,--,--,0,0,15:21.17.6,1
Virtual Running,2021-03-26 13:41:45,Zwift Run - Watopia,5.03,00:19:43,--,--,156,160,3:55,3:40,--,--,--,--,0,0,19:43.00,1
Virtual Running,2021-03-30 13:41:07,Zwift Run - Richmond,12.38,01:06:48,--,--,152,172,5:24,3:21,--,--,--,--,0,0,01:06:48.23.8,1
Virtual Running,2021-04-02 10:28:47,Zwift Run - London,17.19,01:30:17,--,--,150,164,5:15,3:41,--,--,--,--,0,0,01:30:16.62.8,1
Virtual Running,2021-04-08 13:32:06,Zwift Run - NYC,10.02,01:02:11,--,--,146,170,6:12,5:29,--,--,--,--,0,0,01:02:10.65.3,1
Virtual Running,2021-04-10 21:57:09,Zwift Run - NYC,5.19,00:30:10,--,--,146,154,5:49,5:16,--,--,--,--,0,0,30:10.34.2,1
Virtual Running,2021-04-14 12:27:57,Zwift Run - Watopia,8.18,00:45:06,--,--,150,156,5:31,5:15,--,--,--,--,0,0,45:06.00,1
Virtual Running,2021-04-15 15:48:55,Zwift Run - Yorkshire,8.50,00:50:59,--,--,150,156,6:00,5:29,--,--,--,--,0,0,50:59.24,1
Virtual Running,2021-04-17 14:14:36,Zwift Run - Watopia,5.56,00:30:13,--,--,150,154,5:26,5:00,--,--,--,--,0,0,30:13.00,1
Virtual Running,2021-04-18 10:49:44,Zwift Run - Watopia,10.18,01:00:16,--,--,146,156,5:55,5:13,--,--,--,--,0,0,01:00:16.26.9,1
Virtual Running,2021-04-25 13:09:38,Zwift Run - Watopia,13.32,01:15:33,--,--,148,178,5:40,4:59,--,--,--,--,0,0,01:15:33.48.1,1
Virtual Running,2021-07-20 20:21:09,Zwift Run - Watopia,9.19,00:46:07,--,--,154,170,5:01,3:50,--,--,--,--,0,0,46:06.90.5,1
Virtual Running,2021-07-25 13:19:28,Zwift Run - IM C Endurance Run,13.16,01:12:58,--,--,150,164,5:33,4:50,--,--,--,--,0,0,01:12:57.90.9,1
Virtual Running,2021-07-26 14:46:11,Zwift Run - Richmond,8.29,01:16:30,--,--,132,170,9:14,3:59,--,--,--,--,0,0,01:16:30.18.7,1
Virtual Running,2021-07-31 11:11:04,Zwift Run - 5k Test,6.21,00:33:20,--,--,152,166,5:22,3:22,--,--,--,--,0,0,00:12.99.9,4
Virtual Running,2021-08-06 19:37:12,Zwift Run - Makuri Islands,9.04,00:55:08,--,--,150,160,6:06,4:24,--,--,--,--,0,0,55:08.48.8,1
Virtual Running,2021-08-12 20:17:03,Zwift Run - Watopia,5.82,00:32:02,--,--,150,162,5:30,4:39,--,--,--,--,0,0,32:02.04.1,1
Virtual Running,2021-08-21 14:57:20,Zwift Run - IM C Brick run,7.09,00:36:33,--,--,150,156,5:09,4:26,--,--,--,--,0,0,06:17.54,2
Virtual Running,2021-08-26 21:07:59,Zwift Run - Watopia,12.06,01:02:12,--,--,152,158,5:10,4:45,--,--,--,--,0,0,01:02:12.34.3,1
Virtual Running,2021-09-03 21:12:44,Zwift Run - Watopia,6.99,00:35:06,--,--,156,166,5:01,3:41,--,--,--,--,0,0,35:05.99.9,1
Virtual Running,2021-09-13 14:25:57,Zwift Run - Watopia,12.94,01:20:03,--,--,150,160,6:11,4:04,--,--,--,--,0,0,01:20:02.71.3,1
Virtual Running,2021-09-18 13:13:25,Zwift Run - NYC,10.04,00:52:08,--,--,152,162,5:12,3:43,--,--,--,--,0,0,52:07.99.9,1
Virtual Running,2021-10-07 20:00:00,Zwift Academy Run: Workout 1 | Alternating Hill Repeats (long),9.47,00:44:54,148,162,154,164,4:44,4:00,--,--,--,--,0,0,00:11.00,20
Virtual Running,2021-10-12 11:00:22,Zwift Academy Run: Baseline Run,5.06,00:18:18,164,173,156,168,3:37,3:17,--,--,--,--,0,0,00:43.53.6,2
Virtual Running,2021-10-12 18:57:03,Zwift Academy Run: Baseline Run,5.03,00:22:17,167,181,164,176,4:26,3:31,--,--,--,--,0,0,00:11.00,2
Virtual Running,2021-10-14 15:28:06,Zwift Academy Run: Workout 2 | The Oregon (long),10.07,00:51:31,146,178,154,174,5:07,3:28,--,--,--,--,0,0,00:10.00,24
Virtual Running,2021-10-19 20:30:24,Zwift Run - Zwift Academy Tri Baseline Run - 10k not accurate (showing slow),10.00,00:39:29,171,180,164,180,3:57,3:36,--,--,--,--,0,0,39:29.37.1,1
Virtual Running,2021-10-21 15:52:29,Zwift Academy Tri: Run Workout 2 | Full-Distance Specific VO2 Max (long),8.29,00:40:30,148,168,158,172,4:53,3:34,--,--,--,--,0,0,00:30.00,17
Virtual Running,2021-10-24 11:19:41,Zwift Run - Watopia,0.64,00:07:05.2,129,159,132,168,11:05,4:00,--,--,--,--,0,0,07:05.19.1,1
Virtual Running,2021-10-24 11:29:59,Zwift Academy Tri: Run Workout 1 | Strength (long),10.46,00:45:23,154,172,158,166,4:20,3:56,--,--,--,--,0,0,00:15.00,43
Virtual Running,2021-10-28 11:14:31,Zwift Academy Run: Workout 3 | Tempo Sandwich (long),11.74,00:55:08,150,174,154,172,4:42,3:13,--,--,--,--,0,0,00:09.00,22
Virtual Running,2021-10-30 13:59:59,Zwift Academy Run: Workout 4 | Cutdown Ladder (long),12.73,01:03:07,151,176,152,170,4:58,3:17,--,--,--,--,0,0,00:18.00,16
Virtual Running,2021-11-04 13:59:59,Zwift Academy Run: Workout 5 | 5k Intensive Intervals (long),12.29,00:55:12,157,181,156,180,4:29,3:04,--,--,--,--,0,0,00:00.00,23
Virtual Running,2021-11-06 15:00:01,Zwift Academy Run: Workout 6 | 5k Specific Over/Unders (long),9.40,00:54:52,137,170,126,172,5:50,3:16,--,--,--,--,0,0,00:08.00,25
Virtual Running,2021-11-08 11:34:45,Zwift Run - Watopia,6.52,00:33:54,147,160,148,162,5:12,4:21,--,--,--,--,0,0,33:54.47.5,1
Virtual Running,2021-11-09 14:07:38,Zwift Run - 400m Repeats A,13.06,01:02:27,148,172,154,176,4:47,3:13,--,--,--,--,0,0,01:00.00,24
Virtual Running,2021-11-11 13:30:00,Zwift Academy Tri: Run Workout 3 | Progressive Tempo (long),10.03,00:42:52,156,171,158,166,4:16,3:39,--,--,--,--,0,0,02:53.00,8
Virtual Running,2021-11-12 14:14:02,Zwift Run - Watopia,5.11,00:21:59,153,170,156,164,4:18,4:06,--,--,--,--,0,0,21:59.00,1
Virtual Running,2021-11-14 14:43:18,Zwift Academy Run: Workout 7 | Threshold Intervals w/ VO2 Spike (long),15.64,01:15:11,145,170,152,168,4:48,3:26,--,--,--,--,0,0,01:00.00,24
Virtual Running,2021-11-16 13:31:53,Zwift Run - 400m Repeats A,15.25,01:17:25,133,178,154,174,5:05,3:22,--,--,--,--,0,0,00:24.00,31
Virtual Running,2021-11-20 12:46:24,Zwift Run - Watopia,1.02,00:09:10.5,129,149,144,156,9:02,4:12,--,--,--,--,0,0,09:10.52,1
Virtual Running,2021-11-20 12:55:34,Zwift Academy Run: Workout 8 | Pace Change Work (long),18.76,01:35:11,149,176,152,168,5:04,3:26,--,--,--,--,0,0,00:59.00,20
Virtual Running,2021-11-26 13:44:29,Zwift Run - Watopia,0.88,00:04:54.9,121,151,144,166,5:35,3:32,--,--,--,--,0,0,04:54.91.4,1
Virtual Running,2021-11-26 14:00:22,Zwift Run - 5k,5.52,00:20:26,172,181,158,170,3:42,3:08,--,--,--,--,0,0,20:26.00,1
Virtual Running,2021-11-29 20:23:59,Zwift Academy Tri: Run Workout 5 | Threshold (long),8.23,00:50:12,128,160,150,168,6:06,3:36,--,--,--,--,0,0,00:08.00,25
Virtual Running,2021-12-01 21:17:47,Zwift Academy Tri: Run Workout 4 | Speed Booster (long),6.96,00:40:11,128,150,142,164,5:47,3:51,--,--,--,--,0,0,00:29.00,24
Virtual Running,2021-12-02 19:57:30,Zwift Academy Tri: Run Workout 5 | Threshold (long),8.98,00:45:18,142,165,150,172,5:03,3:26,--,--,--,--,0,0,00:00.00,22
Virtual Running,2021-12-06 10:30:24,Zwift Run - Zwift Academy Tri Finish Line Run - 10k,10.01,00:37:38,165,179,164,170,3:45,3:23,--,--,--,--,0,0,37:37.99.9,1
Virtual Running,2021-12-11 20:13:50,Zwift Run - Watopia,8.45,00:45:31,125,155,158,176,5:23,4:32,--,--,--,--,0,0,45:31.12.9,1
Virtual Running,2021-12-27 13:13:38,Zwift Run - Watopia,13.09,01:07:18,150,163,156,162,5:08,4:05,--,--,--,--,0,0,01:07:17.55.2,1
Virtual Running,2021-12-28 20:17:08,Zwift Run - Makuri Islands,10.73,00:57:54,80,174,154,168,5:24,3:40,--,--,--,--,0,0,00:00.00,19
Virtual Running,2021-12-31 12:29:09,Zwift Run - Makuri Islands,5.73,00:30:22,--,--,152,162,5:18,4:44,--,--,--,--,0,0,30:21.99.9,1
Virtual Running,2022-01-01 15:41:55,Zwift Run - Watopia,6.13,00:32:54,--,--,164,176,5:22,4:05,--,--,--,--,0,0,32:53.66.8,1
Virtual Running,2022-01-04 20:18:21,Zwift Run - 1 minute Track Repeats for Stride rate at faster than 5km pace.,10.65,00:59:33,135,179,154,192,5:35,3:03,--,--,--,--,0,0,00:59.00,34
Virtual Running,2022-01-08 14:08:07,Zwift Run - A3 RUN ENDURANCE AND TEMPO 75,15.76,01:20:50,136,160,154,172,5:08,3:24,--,--,--,--,0,0,01:00.00,15
